loan_id,age,gender,marital_status,education,self_employed,num_dependents,employment_years,income_annual,loan_amount,loan_term_months,loan_purpose,credit_score,existing_loans,residential_assets,commercial_assets,bank_balance,monthly_expenses,property_area,loan_status,unnamed_col,row_number,random_notes
16,23.0,Male,married,Not Graduate,No,3,14.0,115345.0,319731.0,48,EDUCATION,,0,220913,404583.0,197362.0,22391.0,Urban,Approved,,15,N/A
5937,28.0,female,Divorced,Graduate,yes,1,10.0,,256204.0,120,Personal,417.0,1,115783,53057.0,75950.0,40534.0,urban,Rejected,,5936,none
1789,33.0,female,,Not Graduate,No,2,18.0,21132.0,283744.0,84,home,,2,282243,15475.0,3114.0,,Rural,Rejected,,1788,N/A
3114,45.0,FEMALE,Single,graduate,Y,1,29.0,64484.0,270591.0,120,Personal,564.0,4,784282,326665.0,,12039.0,Semiurban,Rejected,,3113,
5985,38.0,F,SINGLE,Not Graduate,N,2,17.0,30355.0,289246.0,36,Home,704.0,4,635959,399503.0,235102.0,47353.0,Urban,Rejected,,5984,check
1311,54.0,male,Single,graduate,,5,23.0,172192.0,309893.0,60,Home,636.0,0,392038,446124.0,76619.0,35150.0,Semiurban,Approved,,1310,none
4989,60.0,female,SINGLE,Post Graduate,YES,4,7.0,102001.0,274608.0,60,Medical,532.0,1,650635,342777.0,110615.0,10290.0,semi-urban,Approved,,4988,
1748,22.0,FEMALE,Single,NOT GRADUATE,NO,1,23.0,5550897.0,424889.0,84,Medical,425.0,4,56645,326920.0,205239.0,,urban,Rejected,,1747,
4085,40.0,female,Divorced,Grad,No,1,16.0,160749.0,174290.0,12,Medical,527.0,0,734573,264435.0,88938.0,,Semiurban,Approved,,4084,
1964,28.0,Male,Married,NOT GRADUATE,yes,2,28.0,134151.0,251509.0,120,Medical,,2,457900,82931.0,189227.0,19288.0,urban,Approved,,1963,check
3154,31.0,MALE,married,NOT GRADUATE,no,2,9.0,176390.0,337597.0,48,Business,478.0,1,554368,80741.0,,43946.0,Urban,Approved,,3153,N/A
1384,62.0,F,married,Graduate,yes,3,20.0,53085.0,415092.0,60,Personal,729.0,1,132846,332485.0,86327.0,38351.0,RURAL,Approved,,1383,
5622,54.0,F,SINGLE,graduate,NO,2,25.0,24746.0,472437.0,84,Home,614.0,4,215100,173080.0,103637.0,,RURAL,Rejected,,5621,check
5759,48.0,M,divorced,NOT GRADUATE,Y,2,18.0,95700.0,239046.0,12,Medical,675.0,1,580644,298020.0,202314.0,26000.0,Urban,Approved,,5758,none
4035,61.0,MALE,SINGLE,Graduate,yes,2,4.0,109493.0,282533.0,12,Personal,404.0,1,844812,196828.0,8645.0,41955.0,RURAL,Approved,,4034,check
2171,,Female,Single,Post Graduate,no,5,24.0,90404.0,201599.0,12,EDUCATION,524.0,3,245817,,299130.0,19501.0,semi-urban,Approved,,2170,N/A
5081,46.0,Male,Married,NOT GRADUATE,No,5,5.0,131860.0,113269.0,24,Business,688.0,3,947514,481106.0,17077.0,21603.0,urban,Approved,,5080,
3514,30.0,female,,Not Graduate,no,5,4.0,,295232.0,12,home,804.0,2,866647,283789.0,60176.0,44655.0,urban,Approved,,3513,
1707,41.0,Male,,graduate,No,1,7.0,149529.0,436494.0,36,Medical,,1,43224,210148.0,286207.0,36489.0,Semiurban,Approved,,1706,
2999,43.0,Male,SINGLE,Grad,,3,28.0,45570.0,283626.0,12,Personal,696.0,3,168411,304276.0,58541.0,24321.0,urban,Rejected,,2998,
1838,23.0,,married,graduate,YES,0,10.0,103049.0,262716.0,60,Personal,657.0,0,403682,83088.0,,,Semiurban,Approved,,1837,none
1296,59.0,,Married,Grad,N,3,13.0,73144.0,72309.0,48,EDUCATION,356.0,2,936136,328555.0,249400.0,5341.0,RURAL,Approved,,1295,none
1892,40.0,male,,graduate,no,5,1.0,160319.0,333699.0,48,Medical,778.0,1,996044,7312.0,43629.0,42673.0,semi-urban,Approved,,1891,none
2949,55.0,Female,married,Post Graduate,yes,5,29.0,81293.0,218057.0,84,Personal,778.0,3,747928,,137752.0,44466.0,RURAL,Approved,,2948,
4913,61.0,female,divorced,Not Graduate,NO,2,7.0,55036.0,267238.0,60,home,,0,784575,377485.0,194537.0,45468.0,RURAL,Approved,,4912,N/A
587,21.0,Male,SINGLE,graduate,YES,0,27.0,110678.0,36153.0,36,Personal,609.0,3,941262,245138.0,179019.0,22133.0,RURAL,Approved,,586,
5586,42.0,Male,Divorced,Graduate,no,1,,80204.0,402152.0,24,home,,3,285067,,17320.0,42637.0,RURAL,Rejected,,5585,check
5251,51.0,Female,Married,Post Graduate,Y,0,19.0,194138.0,159525.0,48,Home,300.0,0,581930,478612.0,126316.0,37084.0,urban,Approved,,5250,check
2760,38.0,,divorced,Not Graduate,YES,5,28.0,57381.0,252380.0,24,Personal,795.0,1,188660,51964.0,284211.0,47321.0,urban,Approved,,2759,
1003,26.0,MALE,Married,Not Graduate,,2,20.0,33569.0,451439.0,120,home,412.0,3,118639,275498.0,175877.0,42807.0,semi-urban,Rejected,,1002,
9,43.0,MALE,SINGLE,Post Graduate,No,3,21.0,176497.0,385113.0,36,home,847.0,3,713982,221281.0,144925.0,18977.0,Urban,Approved,,8,check
5410,49.0,FEMALE,Divorced,Graduate,No,4,8.0,39346.0,196134.0,120,Home,383.0,1,857741,383516.0,109860.0,16429.0,Semiurban,Rejected,,5409,
5887,64.0,Male,divorced,Grad,Y,5,26.0,133828.0,191571.0,60,Home,450.0,4,519721,76333.0,63067.0,46281.0,Semiurban,Approved,,5886,
3741,35.0,Female,SINGLE,Graduate,Yes,3,20.0,50615.0,187214.0,60,EDUCATION,681.0,4,357000,27414.0,185856.0,,RURAL,Approved,,3740,N/A
5319,53.0,female,married,Not Graduate,Yes,1,20.0,,,24,Medical,676.0,3,164537,321860.0,213172.0,46713.0,semi-urban,Approved,,5318,N/A
5050,58.0,,SINGLE,Graduate,NO,3,27.0,48451.0,472060.0,84,home,729.0,1,198467,14833.0,19097.0,38401.0,Semiurban,Approved,,5049,N/A
4626,47.0,M,married,NOT GRADUATE,No,5,9.0,109670.0,139405.0,60,Personal,617.0,3,471399,368119.0,246170.0,,Urban,Approved,,4625,
550,32.0,,married,Not Graduate,,1,5.0,31962.0,211971.0,120,Medical,655.0,3,192621,191205.0,12625.0,25816.0,Rural,Rejected,,549,
5325,39.0,female,married,Grad,Y,1,22.0,48555.0,442090.0,120,Personal,339.0,2,685805,205931.0,22717.0,36474.0,semi-urban,Rejected,,5324,
747,50.0,F,Divorced,Grad,,3,25.0,109353.0,396301.0,60,Business,691.0,2,803912,162386.0,223933.0,10371.0,RURAL,Approved,,746,N/A
1596,42.0,FEMALE,married,graduate,No,4,20.0,171761.0,339119.0,24,Personal,744.0,2,204398,258532.0,242117.0,48615.0,semi-urban,Approved,,1595,
427,49.0,MALE,SINGLE,Post Graduate,yes,3,,196284.0,266161.0,12,EDUCATION,699.0,0,566465,443689.0,213738.0,29922.0,Urban,Approved,,426,check
34,35.0,Female,Divorced,Grad,no,3,12.0,125973.0,202190.0,12,Home,356.0,0,100296,437072.0,295768.0,,Urban,Approved,,33,none
1833,56.0,FEMALE,Divorced,NOT GRADUATE,N,0,,175917.0,344210.0,36,Medical,615.0,1,575419,143821.0,283295.0,24210.0,Semiurban,Approved,,1832,none
45,34.0,M,divorced,Not Graduate,NO,1,7.0,72349.0,280875.0,84,Personal,454.0,1,397505,38972.0,129136.0,43848.0,Urban,Approved,,44,none
5564,22.0,,Single,Post Graduate,yes,4,22.0,60318.0,387784.0,60,Home,756.0,2,665072,343633.0,283582.0,23750.0,semi-urban,Approved,,5563,none
868,57.0,Male,Single,Post Graduate,YES,4,16.0,190824.0,340576.0,84,Business,301.0,0,290269,245311.0,13476.0,12080.0,RURAL,Approved,,6011,
1783,34.0,FEMALE,SINGLE,graduate,N,5,28.0,152921.0,295375.0,84,EDUCATION,765.0,3,730322,228434.0,237299.0,32690.0,RURAL,Approved,,1782,N/A
3902,21.0,Female,married,Not Graduate,YES,4,24.0,58598.0,346180.0,48,Business,799.0,3,615266,310632.0,236042.0,46726.0,Rural,Approved,,3901,
1162,23.0,Male,Single,graduate,no,5,22.0,151778.0,188273.0,24,Personal,694.0,1,409903,410070.0,4376.0,38106.0,semi-urban,Approved,,1161,none
4555,37.0,Female,Divorced,graduate,NO,1,14.0,140938.0,391133.0,120,EDUCATION,582.0,1,224865,40887.0,,16615.0,Urban,Approved,,4554,
978,24.0,FEMALE,Divorced,NOT GRADUATE,NO,0,19.0,106807.0,374591.0,48,Business,428.0,4,208805,432035.0,,17712.0,Rural,Rejected,,977,
1449,24.0,female,Single,Post Graduate,no,5,,,456360.0,84,Business,750.0,1,336276,133342.0,28813.0,38477.0,RURAL,Approved,,1448,none
2684,31.0,FEMALE,divorced,NOT GRADUATE,yes,3,26.0,94353.0,,84,Medical,312.0,2,96550,286158.0,170832.0,13366.0,semi-urban,Approved,,2683,N/A
64,49.0,FEMALE,Single,graduate,Y,0,8.0,71413.0,294596.0,12,EDUCATION,677.0,4,462800,196600.0,190494.0,17841.0,RURAL,Approved,,63,check
4728,58.0,Female,married,Post Graduate,Y,2,8.0,21391.0,350854.0,120,Home,638.0,0,357860,439198.0,250323.0,19102.0,semi-urban,Approved,,4727,check
2630,,FEMALE,,graduate,NO,5,0.0,142761.0,4877923.0,24,Home,456.0,3,402602,229116.0,212874.0,29201.0,Semiurban,Rejected,,2629,
2352,45.0,M,Single,NOT GRADUATE,No,2,21.0,121505.0,412251.0,48,Education,407.0,3,70621,395561.0,270560.0,21600.0,urban,Rejected,,2351,none
4835,42.0,male,Married,Not Graduate,No,4,23.0,136378.0,380209.0,60,Personal,447.0,3,269544,148731.0,237628.0,10608.0,urban,Approved,,4834,check
684,46.0,male,Married,Not Graduate,N,5,20.0,111229.0,490777.0,84,Home,822.0,2,576411,479956.0,241131.0,,semi-urban,Approved,,683,none
228,40.0,MALE,married,Graduate,Yes,4,20.0,,266968.0,36,Home,646.0,2,720198,251154.0,246279.0,26268.0,Semiurban,Rejected,,227,check
1497,23.0,Male,SINGLE,Post Graduate,,5,17.0,,436471.0,84,Medical,411.0,1,174441,129383.0,,15477.0,Rural,Rejected,,1496,none
1074,28.0,Female,SINGLE,Grad,YES,5,25.0,133768.0,317385.0,60,Business,308.0,1,474045,291473.0,273700.0,12248.0,semi-urban,Approved,,1073,
3867,47.0,male,divorced,Not Graduate,N,4,29.0,119290.0,264853.0,84,Business,589.0,4,219779,2926.0,120738.0,45422.0,Rural,Approved,,3866,none
4314,23.0,,Divorced,NOT GRADUATE,N,0,12.0,79884.0,82017.0,12,Home,618.0,3,105848,38793.0,79031.0,35152.0,semi-urban,Approved,,4313,none
4891,50.0,F,SINGLE,Grad,YES,4,14.0,39996.0,74377.0,12,Education,776.0,1,689089,482524.0,,17393.0,Semiurban,Approved,,4890,check
4443,63.0,M,SINGLE,Grad,,0,0.0,162513.0,331052.0,12,home,574.0,0,767436,193646.0,232051.0,27502.0,urban,Approved,,4442,
4021,37.0,MALE,divorced,Graduate,Yes,3,14.0,82543.0,405498.0,36,Business,454.0,0,911938,12388.0,76947.0,49822.0,Semiurban,Approved,,4020,
3608,48.0,Female,Married,NOT GRADUATE,,5,,154693.0,226798.0,12,Personal,684.0,3,86939,51518.0,271147.0,16423.0,Semiurban,Approved,,3607,check
2155,55.0,MALE,,Post Graduate,Yes,5,6.0,145788.0,275041.0,120,Business,753.0,4,997280,137073.0,135556.0,48881.0,semi-urban,Approved,,2154,none
5860,62.0,Female,divorced,graduate,N,5,8.0,53717.0,,120,home,342.0,0,383413,153963.0,176519.0,,RURAL,Approved,,5859,none
1043,56.0,female,Single,Graduate,NO,5,15.0,126750.0,341239.0,36,EDUCATION,473.0,4,5479,471881.0,29594.0,28323.0,Urban,Approved,,1042,N/A
3120,,Female,divorced,NOT GRADUATE,yes,3,17.0,137399.0,403115.0,48,Medical,654.0,3,963359,148136.0,,43481.0,semi-urban,Approved,,3119,
4994,51.0,FEMALE,Married,Grad,No,5,18.0,118315.0,407677.0,60,Education,810.0,4,158559,401694.0,272848.0,30760.0,Rural,Approved,,4993,check
2068,34.0,MALE,Single,NOT GRADUATE,no,2,14.0,135652.0,124894.0,120,Business,359.0,1,453007,194155.0,46977.0,43746.0,urban,Approved,,2067,check
2789,27.0,MALE,Married,Grad,No,2,4.0,195295.0,,60,Medical,318.0,4,552781,117871.0,286549.0,20228.0,RURAL,Approved,,2788,
2058,45.0,M,,Grad,Y,2,,78047.0,,84,EDUCATION,310.0,1,649438,478451.0,29563.0,5870.0,RURAL,Rejected,,2057,N/A
5207,64.0,Female,SINGLE,NOT GRADUATE,N,4,22.0,157116.0,230648.0,84,Business,585.0,0,998247,,227681.0,29647.0,semi-urban,Approved,,5206,
3735,60.0,male,Divorced,Post Graduate,No,2,8.0,26475.0,123632.0,48,Home,583.0,3,561386,446974.0,297525.0,25936.0,semi-urban,Rejected,,3734,check
2911,47.0,M,divorced,graduate,yes,1,14.0,27244.0,129564.0,120,Home,771.0,0,444279,62990.0,251901.0,49575.0,urban,Approved,,2910,
5457,51.0,male,Divorced,Graduate,Yes,5,8.0,55053.0,480493.0,60,home,681.0,2,615352,450684.0,33829.0,,RURAL,Approved,,5456,
3990,45.0,FEMALE,Married,graduate,yes,2,13.0,,92110.0,12,Personal,819.0,1,991967,465165.0,61436.0,31352.0,Urban,Approved,,3989,
1189,34.0,Male,Single,graduate,YES,0,27.0,47043.0,403036.0,24,Home,784.0,2,33330,243206.0,158797.0,38290.0,urban,Rejected,,1188,
5854,39.0,F,Single,Grad,Y,2,0.0,173060.0,197136.0,84,Business,660 pts,1,143936,225851.0,229300.0,,urban,Approved,,5853,N/A
1102,45.0,male,Divorced,graduate,YES,5,,113246.0,314750.0,24,home,598.0,0,730101,146219.0,202560.0,21195.0,Rural,Approved,,1101,
4816,31.0,male,Divorced,Graduate,Y,2,,98018.0,378095.0,24,EDUCATION,,4,131648,127671.0,,5197.0,Urban,Approved,,4815,
3922,55.0,male,Single,Not Graduate,No,4,4.0,116213.0,225688.0,84,Medical,427.0,4,666023,133418.0,184631.0,42602.0,semi-urban,Approved,,3921,N/A
474,53.0,female,divorced,Graduate,No,3,,36576.0,310415.0,48,EDUCATION,,3,892267,,159903.0,8307.0,semi-urban,Rejected,,473,N/A
3896,38.0,MALE,divorced,graduate,NO,1,,,238265.0,84,Education,755.0,3,445792,,22949.0,26474.0,Urban,Approved,,3895,
1600,56.0,FEMALE,divorced,Not Graduate,YES,2,9.0,83745.0,166686.0,120,home,719.0,4,834814,206328.0,119458.0,49952.0,Urban,Approved,,1599,none
3662,22.0,Male,Single,Not Graduate,no,3,,73517.0,102555.0,12,EDUCATION,531.0,4,674579,138565.0,31031.0,46046.0,Semiurban,Approved,,3661,none
298,37.0,Male,divorced,NOT GRADUATE,no,0,5.0,,43057.0,84,Personal,771.0,2,315952,432524.0,222062.0,37890.0,Semiurban,Approved,,297,
304,58.0,F,,NOT GRADUATE,no,1,8.0,72949.0,106206.0,36,home,353.0,2,55679,236348.0,199827.0,,urban,Approved,,303,check
4946,37.0,Female,Single,Post Graduate,No,1,4.0,56787.0,11589.0,24,home,512.0,4,361749,346110.0,34212.0,27869.0,Semiurban,Approved,,4945,none
4846,59.0,male,Married,Not Graduate,No,4,18.0,28630.0,227682.0,120,Home,518.0,0,129457,220606.0,205006.0,19873.0,Semiurban,Rejected,,4845,
4397,62.0,female,married,NOT GRADUATE,yes,0,23.0,192026.0,305140.0,24,Personal,418.0,3,807664,290739.0,54305.0,47421.0,Urban,Approved,,4396,
2054,43.0,Female,divorced,Not Graduate,Yes,3,8.0,96407.0,413190.0,120,Personal,398.0,3,263356,75500.0,83219.0,49429.0,Urban,Rejected,,2053,check
5153,45.0,FEMALE,SINGLE,graduate,N,3,1.0,172133.0,448862.0,84,Personal,527.0,1,695176,249242.0,,49751.0,Urban,Approved,,5152,check
656,48.0,M,Married,NOT GRADUATE,yes,0,4.0,92394.0,261872.0,120,Home,403.0,2,551906,330956.0,233365.0,26101.0,Semiurban,Approved,,655,
3699,45.0,Female,divorced,Post Graduate,yes,2,1.0,,457457.0,84,EDUCATION,,3,271523,438459.0,6553.0,45369.0,RURAL,Rejected,,3698,
5087,43.0,Male,,Graduate,YES,0,4.0,167733.0,101226.0,120,Medical,331.0,2,987822,416815.0,134945.0,19838.0,RURAL,Approved,,5086,
1920,57.0,F,Divorced,Not Graduate,NO,5,6.0,70281.0,27007.0,36,Business,313.0,2,450462,332662.0,228340.0,38640.0,RURAL,Approved,,1919,
241,38.0,F,Married,Not Graduate,,5,1.0,110436.0,,36,Business,615.0,2,301780,272490.0,161123.0,43480.0,Urban,Approved,,240,
4669,54.0,M,Divorced,graduate,YES,4,17.0,147192.0,47864.0,84,home,326.0,1,929562,368781.0,274697.0,8639.0,Urban,Approved,,4668,
4704,60.0,M,Married,Grad,no,1,14.0,81821.0,310970.0,12,Education,555.0,4,131817,401878.0,187891.0,39300.0,RURAL,Rejected,,4703,
5051,64.0,Male,Single,graduate,No,0,8.0,113743.0,427870.0,36,Business,488.0,0,702113,205830.0,122611.0,34175.0,Urban,Approved,,5050,check
2003,21.0,,divorced,NOT GRADUATE,NO,4,24.0,32404.0,392220.0,12,Business,577.0,2,331712,337337.0,27939.0,24227.0,urban,Rejected,,2002,N/A
2766,27.0,M,married,Post Graduate,Y,5,7.0,93719.0,164547.0,12,Home,566.0,2,97768,304838.0,157601.0,42551.0,RURAL,Approved,,2765,check
2025,28.0,Male,Divorced,NOT GRADUATE,no,4,21.0,100021.0,45484.0,24,Business,433.0,4,476703,274703.0,232033.0,44698.0,Semiurban,Approved,,2024,
4931,44.0,Male,Divorced,Grad,yes,1,,113697.0,407961.0,60,Personal,709.0,4,695135,488867.0,191344.0,7067.0,Rural,Approved,,4930,
5445,43.0,female,Divorced,NOT GRADUATE,No,4,0.0,119372.0,,48,home,755.0,0,814447,,211878.0,22573.0,semi-urban,Approved,,5444,
4464,35.0,F,divorced,NOT GRADUATE,Yes,3,2.0,,205671.0,48,home,609.0,4,247675,372014.0,187749.0,27222.0,urban,Approved,,4463,check
908,64.0,FEMALE,Single,Grad,No,0,21.0,160183.0,340695.0,84,Business,491.0,2,354709,165432.0,191171.0,39397.0,Urban,Approved,,907,check
2520,60.0,female,Married,Post Graduate,Yes,4,24.0,,122486.0,48,home,513.0,4,655695,221986.0,165728.0,15422.0,urban,Approved,,2519,none
2477,63.0,Male,Single,Graduate,Y,2,17.0,76411.0,156958.0,24,Business,816.0,3,622762,418504.0,14099.0,13491.0,Semiurban,Approved,,2476,
4142,49.0,FEMALE,Divorced,graduate,Y,4,25.0,166192.0,265429.0,120,EDUCATION,561.0,0,64135,103476.0,229764.0,7472.0,Semiurban,Approved,,4141,
5822,55.0,,married,Graduate,Y,0,13.0,130034.0,292871.0,24,Home,728.0,2,459241,39956.0,279915.0,6898.0,RURAL,Approved,,5821,
1371,34.0,male,Divorced,graduate,yes,4,11.0,112969.0,154068.0,120,EDUCATION,836.0,1,669407,,111407.0,41912.0,urban,Approved,,1370,none
2317,55.0,female,SINGLE,graduate,YES,0,11.0,195212.0,346597.0,48,Education,434.0,2,488827,498523.0,185714.0,40296.0,Semiurban,Approved,,2316,check
1322,60.0,,Married,NOT GRADUATE,no,3,14.0,142066.0,274284.0,48,EDUCATION,565.0,2,526292,98471.0,212187.0,11858.0,urban,Approved,,1321,check
334,52.0,female,married,Graduate,NO,1,7.0,140494.0,82088.0,24,home,740.0,4,165999,,147664.0,13202.0,urban,Approved,,333,
3609,61.0,Male,married,Post Graduate,no,2,12.0,,,24,Personal,747.0,4,432089,103120.0,188585.0,,Semiurban,Approved,,3608,none
5515,47.0,Male,married,graduate,,3,25.0,51655.0,,60,Business,667.0,0,561430,111963.0,,13553.0,Rural,Approved,,5514,none
5427,63.0,Male,Single,Graduate,YES,5,16.0,139720.0,201092.0,24,EDUCATION,312.0,0,177670,371533.0,115595.0,46642.0,semi-urban,Approved,,5426,none
2595,55.0,Male,divorced,graduate,Y,4,7.0,,312578.0,84,Home,789.0,3,610430,176415.0,255126.0,42183.0,Semiurban,Rejected,,2594,none
5225,63.0,male,divorced,Post Graduate,No,0,7.0,62235.0,335350.0,48,Business,735.0,3,869803,257100.0,291337.0,41870.0,semi-urban,Approved,,5224,
5548,,Male,Married,Graduate,no,0,,,50076.0,12,home,309.0,1,683054,390475.0,172306.0,40008.0,Semiurban,Approved,,5547,
3635,29.0,female,Single,Not Graduate,Yes,2,4.0,172586.0,167767.0,36,Home,542.0,0,422817,83090.0,162448.0,21236.0,Rural,Approved,,3634,N/A
1631,24.0,Female,married,Grad,No,5,,123262.0,266140.0,120,Home,768.0,0,531830,484849.0,,48242.0,urban,Approved,,1630,none
5032,52.0,F,Married,Not Graduate,yes,1,19.0,88682.0,473883.0,84,Personal,386.0,4,274128,174884.0,120448.0,24921.0,Urban,Rejected,,5031,N/A
3257,52.0,F,Single,Not Graduate,N,0,3.0,185542.0,27838.0,36,Personal,562.0,4,985480,445228.0,217643.0,41313.0,Rural,Approved,,3256,none
3892,47.0,,divorced,Grad,YES,2,12.0,104853.0,129125.0,24,Personal,533.0,4,406813,496404.0,117124.0,,urban,Approved,,3891,N/A
3078,43.0,Male,Married,Post Graduate,No,4,22.0,90793.0,444835.0,48,home,626.0,1,543687,310096.0,214173.0,8405.0,Semiurban,Approved,,3077,
248,51.0,Female,SINGLE,Not Graduate,Y,1,15.0,40863.0,149013.0,36,Business,727.0,2,356007,21100.0,265746.0,39813.0,Rural,Rejected,,247,check
811,42.0,MALE,Single,Grad,yes,5,,,464482.0,24,EDUCATION,519.0,2,41635,145103.0,158016.0,46171.0,Semiurban,Approved,,810,check
5534,42.0,FEMALE,married,graduate,Yes,0,14.0,178432.0,112508.0,120,home,592.0,4,70068,378443.0,157012.0,33547.0,urban,Approved,,5533,check
3308,57.0,female,married,Post Graduate,NO,1,,196687.0,7024.0,24,home,441.0,4,730147,139121.0,154212.0,9882.0,Urban,Approved,,3307,
3711,,MALE,divorced,graduate,NO,2,,,117808.0,48,Education,389.0,4,959592,438431.0,25102.0,16485.0,Urban,Approved,,3710,N/A
4769,50.0,M,SINGLE,Not Graduate,N,0,2.0,23088.0,126139.0,12,Home,824 pts,0,399363,455404.0,226665.0,44177.0,urban,Rejected,,4768,none
4106,47.0,female,,graduate,No,2,0.0,20840.0,484425.0,12,Medical,674.0,1,813570,142509.0,277366.0,20677.0,urban,Rejected,,4105,
5923,23.0,female,married,Grad,yes,2,26.0,47209.0,466110.0,12,home,409.0,4,968455,76603.0,14397.0,46422.0,semi-urban,Rejected,,5922,none
2474,,Female,Married,graduate,Y,5,17.0,24782.0,,36,Home,787.0,2,662565,33206.0,,13664.0,semi-urban,Approved,,2473,
2150,29.0,male,divorced,graduate,no,2,26.0,76321.0,305182.0,84,Home,389.0,4,2668,136397.0,110696.0,34197.0,urban,Rejected,,2149,check
5615,27.0,MALE,Married,Not Graduate,Yes,1,20.0,106261.0,224643.0,36,EDUCATION,324.0,1,328006,284018.0,253808.0,27595.0,Urban,Approved,,5614,check
2359,39.0,Male,,Post Graduate,,2,,183898.0,424136.0,60,Business,464.0,2,962412,19971.0,195640.0,20861.0,semi-urban,Approved,,2358,N/A
1653,41.0,male,Divorced,Post Graduate,Y,0,29.0,67636.0,9889.0,48,Home,373.0,1,653385,,135283.0,48300.0,RURAL,Approved,,1652,N/A
2088,51.0,male,married,Post Graduate,YES,5,12.0,164575.0,241028.0,84,Medical,674.0,0,731960,341909.0,246723.0,8575.0,semi-urban,Approved,,2087,N/A
1273,51.0,MALE,SINGLE,Post Graduate,NO,1,28.0,161820.0,7016.0,12,Medical,654.0,2,746159,420826.0,285366.0,17297.0,urban,Approved,,1272,N/A
3198,61.0,M,married,Grad,N,5,21.0,183347.0,302391.0,12,Personal,666.0,1,82005,421116.0,105611.0,21466.0,Urban,Approved,,3197,N/A
1193,24.0,M,divorced,Graduate,YES,4,3.0,35366.0,280731.0,48,home,542.0,3,107220,12027.0,288315.0,47369.0,RURAL,Rejected,,1192,
599,47.0,F,Single,Post Graduate,No,5,1.0,105711.0,140467.0,48,Business,727.0,4,900745,375532.0,177787.0,40503.0,Urban,Approved,,598,check
1761,26.0,F,SINGLE,Not Graduate,Yes,4,13.0,31801.0,77847.0,36,Medical,639.0,0,515205,489266.0,262356.0,48486.0,semi-urban,Approved,,1760,
316,39.0,Female,Married,Graduate,Yes,0,23.0,94694.0,113668.0,60,Business,670.0,4,710838,369600.0,279874.0,16795.0,Semiurban,Approved,,315,none
5501,62.0,M,,Graduate,,0,7.0,197805.0,152745.0,36,Medical,536.0,2,964412,314147.0,11210.0,21072.0,Urban,Approved,,5500,
2303,34.0,M,Married,Post Graduate,no,5,8.0,35385.0,50520.0,24,home,718.0,4,899762,368113.0,112604.0,23599.0,Semiurban,Approved,,2302,check
150,56.0,M,SINGLE,Post Graduate,YES,4,29.0,199047.0,202745.0,120,Medical,482.0,3,647428,140856.0,125213.0,17934.0,semi-urban,Approved,,149,N/A
1478,40.0,Male,SINGLE,Graduate,Y,0,0.0,52940.0,270026.0,36,Medical,786.0,2,592661,,37156.0,32698.0,Urban,Approved,,1477,
5652,45.0,M,Single,graduate,no,2,18.0,,206023.0,24,Personal,450.0,2,622632,230242.0,191657.0,12920.0,semi-urban,Approved,,5651,
291,53.0,male,married,Not Graduate,Yes,3,11.0,144069.0,376030.0,24,home,,3,350882,106928.0,268913.0,5643.0,RURAL,Approved,,290,N/A
454,54.0,FEMALE,married,Not Graduate,No,0,4.0,149648.0,5908.0,36,Education,714.0,1,966974,182785.0,31957.0,41585.0,Semiurban,Approved,,453,none
2349,39.0,Female,Divorced,NOT GRADUATE,NO,5,19.0,139324.0,408562.0,84,Business,338.0,1,449830,218653.0,211476.0,22047.0,semi-urban,Approved,,2348,check
5830,61.0,FEMALE,Single,NOT GRADUATE,yes,2,28.0,84450.0,442507.0,12,Personal,671.0,3,391379,,289770.0,44202.0,semi-urban,Approved,,5829,
3618,33.0,Female,married,Post Graduate,N,0,16.0,30435.0,456800.0,12,Medical,367.0,1,364438,455598.0,132464.0,27156.0,Rural,Rejected,,3617,
4849,52.0,female,Divorced,Post Graduate,Yes,2,29.0,94191.0,218614.0,84,Home,591.0,3,153371,316728.0,276394.0,23858.0,urban,Approved,,4848,check
5257,64.0,,SINGLE,graduate,NO,0,8.0,37634.0,457029.0,60,Education,601.0,4,647956,239651.0,166479.0,46485.0,urban,Rejected,,5256,N/A
4333,21.0,male,divorced,NOT GRADUATE,Yes,4,27.0,186229.0,,60,EDUCATION,618.0,3,102851,282970.0,21858.0,37693.0,semi-urban,Approved,,4332,
3044,50.0,F,Married,Not Graduate,YES,0,,79321.0,352127.0,36,Business,638.0,1,455868,84227.0,184781.0,41394.0,Urban,Approved,,3043,none
